size	Count
9155	1
10507	1
15479	1
14257	1
12189	1
15090	2
15527	1
15346	1
7325	1
15419	1
11059	1
15364	1
15434	1
14983	1
15669	1
15028	1
15365	1
15345	2
14140	2
15338	1
14882	2
11223	1
15391	1
14923	2
15623	1
14905	1
15294	1
15194	1
15186	1
15288	1
15423	1
14822	1
15250	1
14937	1
15190	1
15221	1
15258	1
15204	1
15139	1
15122	1
15514	1
14755	1
15459	1
14770	1
14820	1
15160	2
15205	1
15116	1
15187	1
15214	1
14520	1
14737	1
15054	2
15101	1
15094	1
14816	2
15403	1
14644	1
15135	2
15151	1
14982	1
14787	1
15144	1
15219	1
14707	1
15063	1
13023	2
14762	1
14975	1
14843	1
15317	1
14932	1
14651	1
15218	1
14561	1
10131	1
14934	2
14789	1
14485	1
14678	1
15225	1
15222	1
14857	1
8288	3
14454	1
14682	1
14824	2
14980	1
14887	3
14900	1
14502	1
12579	2
14825	1
5192	3
14844	1
5373	2
14847	1
14768	1
14749	1
14976	1
15085	1
15081	1
14239	1
14512	2
10101	1
14925	1
14359	2
14713	1
14728	1
14756	1
14298	1
15017	1
12397	1
14709	1
9443	1
14384	1
14676	1
14991	1
14964	1
14681	1
14733	1
14955	1
14693	1
14523	1
14609	1
14902	1
9649	1
14595	1
13269	2
13469	1
14187	1
9204	1
14567	1
14554	1
14098	1
14560	2
14173	2
14096	1
14817	1
14550	1
14382	1
14394	1
14141	1
10945	1
14224	1
14387	2
14326	1
14439	1
14572	2
14696	1
14321	1
14544	1
14346	1
14318	1
372	2
14279	1
14287	1
14631	1
14381	1
14386	1
13921	1
14587	1
14624	1
14433	1
14317	1
14204	1
14540	1
14310	1
14295	1
14300	1
14348	1
14450	1
13894	2
14579	1
14275	1
14437	1
14581	1
6260	1
14236	1
14288	1
14138	1
14264	1
14197	2
14005	1
14220	1
14498	1
14160	1
14169	1
14256	1
14254	1
14449	1
14190	1
14110	2
14292	1
13800	1
12951	1
14231	1
14200	1
12921	1
14042	1
4856	3
14340	1
14398	1
14106	1
14047	2
13804	2
14085	1
13858	1
14046	2
14017	2
13497	1
14137	1
13686	1
13608	1
14093	1
14337	1
14339	1
14091	1
13709	1
14324	1
13960	2
14304	1
13958	1
13558	1
14320	1
14303	1
13963	1
14039	1
14276	1
13596	1
14018	1
13949	1
13419	1
13947	1
12578	2
13667	1
14139	1
7062	2
14040	1
13908	1
14209	1
13835	1
13523	1
14174	2
13973	1
14192	1
13929	1
14168	1
13900	1
13918	1
13851	1
13713	1
12038	1
13872	2
14107	1
14132	1
13747	1
14052	1
13797	1
13762	2
13760	1
13887	1
13863	1
13796	1
13752	2
13663	1
13592	1
13444	2
13736	1
13699	1
13716	1
14012	1
14043	1
10959	1
13771	1
13612	1
13718	1
13653	2
13661	2
13658	1
13926	1
13536	1
13485	1
14002	1
13759	1
13628	1
13441	1
6020	1
13775	1
13847	1
13974	1
13595	1
13587	1
13544	1
13633	1
13822	1
13585	2
13504	1
13647	1
13547	1
13920	1
13597	1
13562	1
13579	1
13621	1
13179	1
13798	1
13548	1
13344	1
13568	1
13232	2
13482	1
13638	1
13629	2
13527	1
13057	2
12866	1
13553	1
13198	1
13490	1
6043	2
13711	1
13478	1
13783	1
13813	1
12981	1
13449	1
13503	1
13416	1
13406	1
13283	1
13707	1
12881	2
13354	1
13393	1
13030	1
13361	2
13367	1
13100	1
13338	1
13712	1
13448	1
13385	1
11406	1
13298	2
13318	2
13656	1
11427	2
13466	1
12852	1
10578	1
13584	1
13312	1
13317	2
9761	2
13241	1
13303	1
13251	1
13477	1
9940	1
13123	2
13259	1
13250	1
13235	1
13526	1
13233	1
11909	1
13254	1
12937	1
12758	1
12491	1
12766	1
13098	3
13498	1
13330	1
8794	1
12882	2
12804	1
13460	1
12853	1
13461	1
13113	1
12958	1
12806	1
13108	1
11919	1
13473	1
13133	1
13101	1
12687	1
13430	2
13278	1
13277	1
13092	1
12633	1
13290	1
13267	1
13050	1
13127	1
13091	1
13396	1
13382	1
13372	1
12836	1
12992	2
13112	1
12988	1
12848	1
13332	1
13033	1
13319	1
8657	3
13001	1
7661	1
13122	1
12965	1
12971	1
12993	2
13026	1
13052	1
12962	2
13117	1
13158	1
13096	1
12959	1
13326	1
13275	1
12867	1
13061	1
12889	1
12811	1
13296	1
13086	1
12897	1
13028	1
12908	1
12948	1
12466	2
12918	1
12879	2
12996	2
12575	1
13039	2
12941	1
6785	2
12057	2
12554	2
12424	1
13141	1
13203	1
12855	2
12551	1
13217	1
12482	1
13059	1
13166	1
12521	2
12763	1
11155	1
12891	1
12696	2
13156	1
12590	1
13040	1
11194	1
12810	1
12966	1
12197	1
12423	1
12795	2
12880	1
12721	1
12762	2
12906	1
12821	1
8397	2
12382	1
12726	1
12652	1
12492	1
12705	1
12764	1
12902	1
9798	1
13011	1
12755	1
12822	1
12285	1
12003	1
12661	1
12680	1
12932	1
12402	2
12683	2
12699	1
12323	1
10098	1
12485	1
12593	1
12724	1
12936	1
9264	2
12895	1
12591	1
12589	1
12566	1
12750	1
12875	1
12863	1
12598	1
12080	1
12568	1
12628	1
12807	1
12481	1
12524	2
12550	1
12844	1
12511	1
12532	1
12534	1
12250	1
12506	1
12547	1
12467	1
12510	1
12501	1
10469	2
12443	2
12120	2
12512	1
12559	1
12809	1
12202	2
12792	1
12412	1
12751	1
12540	1
12186	1
12469	1
12277	3
4361	2
12527	1
12042	1
11457	2
12362	1
12488	1
8983	1
12718	1
11918	2
12357	2
12463	2
12398	1
12059	1
12516	1
12413	1
12620	1
12305	1
12227	2
12214	1
12262	1
12475	1
11973	1
12096	1
12428	1
12240	1
11837	3
12310	2
12373	1
12254	1
12595	1
12260	1
12165	1
12079	1
11389	1
12368	1
12319	1
12515	1
12316	1
12190	1
11010	1
12113	3
12194	1
12224	1
12312	1
7389	1
12564	1
12047	1
11965	1
12220	1
12150	1
12273	1
12405	2
11804	1
12537	1
11949	1
12523	1
12252	2
12430	1
12094	1
11922	2
12122	1
11226	1
12100	3
12219	1
12238	1
12004	1
11083	2
12115	2
12200	1
12149	1
12244	1
11693	1
11946	1
12128	1
12138	1
12157	1
7648	1
12418	2
12456	1
12181	2
11500	1
12137	1
12445	1
12314	1
11749	2
12084	1
12174	1
8410	3
12207	1
12014	1
3944	2
9478	1
12366	1
12056	1
12156	1
12065	1
12338	1
12021	1
12253	1
12002	1
12073	1
12008	1
10320	2
12105	1
9089	3
11900	1
12297	1
11997	1
11980	1
12102	1
11587	1
12005	1
12306	1
11631	1
11934	1
9211	1
11703	1
11989	1
12142	1
12237	1
12117	1
11974	1
12257	1
12184	1
11960	1
11967	2
11876	1
10021	1
11857	1
11927	1
11854	1
11813	1
11855	1
11386	1
12158	1
11794	1
12170	1
12146	1
11774	1
11875	1
6930	3
11822	1
12088	1
11431	1
11894	1
11887	1
11986	1
12090	1
12098	1
11950	1
12095	1
11730	1
11748	2
11790	1
11712	1
11725	2
12052	1
11737	1
11684	1
11259	2
11377	1
11898	1
11767	1
11758	1
11751	1
11281	1
11678	1
11970	1
11649	2
11630	1
11674	2
9543	2
11583	1
11677	1
11689	1
11903	1
10413	1
11705	1
11392	1
11957	1
11701	1
11554	1
11697	1
11653	2
11581	1
11886	1
11523	1
11598	1
11560	2
11592	1
11613	1
11313	2
11375	1
11566	2
11379	1
11562	1
11436	1
11893	1
8503	2
11488	1
11624	1
11638	1
11853	1
11590	1
11826	1
11610	1
11150	1
5219	2
11817	1
11443	1
11452	2
11623	1
11841	1
11792	1
11756	2
11577	1
11806	1
11522	1
11532	1
10334	1
11046	1
11486	1
11513	1
11137	1
5738	2
11475	1
11621	1
11447	1
11514	1
11719	1
11506	1
11481	2
11771	1
11496	1
11745	2
11395	1
11401	1
11391	1
11683	1
11362	1
11640	1
11538	1
11314	1
11720	1
11376	1
11432	1
11329	1
10544	3
11369	1
11321	1
11707	1
11575	1
11699	1
11702	1
11221	2
11423	1
11661	1
11315	1
11398	1
11364	1
11633	1
11365	1
11408	1
11308	1
11370	2
10908	1
11605	1
11023	2
10932	1
11307	1
11413	1
10997	1
10896	1
11596	1
11342	1
11317	1
8948	3
11324	1
10998	1
11454	1
11272	1
11556	1
11292	1
11593	1
11228	2
11503	1
10916	1
10943	1
9636	1
9101	1
11558	1
11271	1
11286	1
11216	1
10763	2
11569	1
11004	1
10846	1
11568	1
11361	1
11231	1
10758	1
10806	1
10851	1
10092	2
5781	1
11323	1
11140	1
11394	1
11252	1
11517	1
11189	1
11100	1
11433	1
11119	2
11170	1
10961	1
11172	1
11434	1
11358	1
10731	1
11114	2
11111	2
11167	2
10658	1
11417	1
11135	1
11066	1
11019	1
11062	1
11024	1
11426	1
10330	1
10842	1
11404	1
11411	1
11192	1
11089	1
11082	1
10727	1
11356	1
11084	1
11073	1
11378	1
11065	1
10034	2
4418	4
11032	1
11103	1
11287	2
10612	3
10973	1
10372	1
10936	2
10999	2
10895	1
10109	1
10996	3
11087	2
8282	3
10540	1
11106	1
10937	1
10599	2
11054	1
10556	1
10964	1
10708	1
11001	1
11260	1
10617	2
11152	1
10995	2
11247	2
11283	1
10898	1
11242	1
11234	1
10919	1
11249	1
10938	1
10929	2
10820	1
11225	1
10490	1
9811	1
11163	1
8962	1
9553	1
10927	1
10879	2
10811	2
9779	1
10990	1
10825	1
10924	1
10853	1
10885	1
10718	2
7807	2
10781	1
10854	1
10472	1
10847	1
11118	1
10803	1
10965	1
11014	1
10874	1
11093	1
10734	2
10775	1
10796	1
10716	1
10871	1
10721	2
11056	1
10837	1
10750	1
10686	1
11074	1
10519	1
10299	1
10526	2
10329	1
4726	2
10890	2
10421	1
10063	1
10666	2
10586	1
10979	1
10701	1
10381	2
10671	1
10688	1
10687	1
10647	1
10705	1
10914	2
10942	1
10643	1
10694	1
10729	1
10680	1
10723	1
10857	1
10678	1
10958	1
9243	1
10897	1
10539	1
10616	1
10900	1
10930	1
10819	1
10921	1
10105	2
10906	1
10886	1
10533	1
10233	1
10850	1
10674	1
10542	2
10336	1
10864	1
10569	2
10564	1
10488	1
10066	1
10676	1
10745	1
10793	1
10516	1
10036	2
4645	2
8903	1
10829	1
9200	1
10523	1
10528	1
10005	1
10455	2
10442	1
9239	1
10504	1
10486	2
6728	1
10407	1
10520	1
10083	2
10142	1
10295	1
10417	1
10402	1
9922	2
10326	1
10728	1
10662	2
10595	1
10335	1
10743	1
10361	1
10358	3
10724	1
10349	1
10394	1
10039	2
10386	1
10338	1
9965	2
9963	1
10324	2
10266	1
10444	1
9969	1
10631	1
10365	1
9880	1
10405	1
10345	1
10639	1
10435	1
10384	1
10314	1
10305	1
9738	2
10291	1
9824	1
10050	1
10622	1
10267	1
10059	1
9203	2
8607	1
10276	1
10557	1
6502	1
10608	1
10466	1
10614	1
10611	1
10585	1
9849	2
8466	2
10532	1
10256	1
10231	1
10175	2
10224	1
10551	1
10204	1
10340	1
10237	1
10265	2
10246	1
10524	1
10174	1
9770	2
10199	1
10133	1
10132	1
10457	1
10476	1
10162	1
10136	1
9890	1
10015	1
10155	1
10151	1
10129	1
10120	1
9650	1
10087	1
10106	1
10214	1
10043	1
9942	1
10188	1
10456	1
10171	1
9644	1
9617	2
9189	1
10078	1
10046	1
10380	1
10104	1
10385	1
10065	1
10108	2
10140	1
10029	1
10053	1
10389	1
10373	1
10014	1
9646	2
9695	1
9941	2
10323	1
9664	2
9971	2
10306	1
9983	1
9955	1
10008	1
10107	1
8846	1
10257	1
9879	1
9909	1
10289	1
9953	2
10190	1
10239	1
9954	1
9538	2
10240	1
6665	2
10027	1
9975	1
9950	1
10203	1
9985	1
9933	2
10189	1
10018	1
10194	1
10227	1
10236	1
9874	1
9584	1
9870	1
9936	1
9918	1
9840	2
10071	3
9406	1
10163	1
9835	1
9937	1
9691	3
9528	2
9844	1
10076	2
9878	1
9774	3
9984	1
9800	1
9734	3
9865	1
10102	1
9582	1
10134	1
10138	1
9853	1
10126	1
9934	1
10123	1
9314	3
9790	1
10112	1
9910	1
9754	1
9805	2
9928	1
9119	1
9459	2
9758	1
9740	1
10052	1
9768	1
9745	1
9964	1
9718	1
10051	1
9645	1
9318	1
10028	1
9994	1
9895	1
9743	1
9666	2
9632	2
9556	1
9777	1
9748	1
9648	2
9638	1
9976	1
9210	1
9962	1
9631	1
9858	1
9871	1
9590	1
9899	1
9613	1
9339	1
9627	2
8696	1
9605	3
9032	1
9608	1
9554	1
9539	1
9889	1
9599	1
9551	2
9852	1
9749	1
9519	2
9466	1
9535	1
9833	2
9165	2
9333	1
6520	1
9793	1
9483	1
8271	3
9786	1
9830	1
9193	1
6996	1
9477	1
9490	2
9424	1
9489	1
9658	1
9782	2
9413	2
9363	1
9622	1
9415	1
9595	1
9408	1
9474	1
9409	1
9444	1
9741	1
9457	1
6722	4
9507	1
9730	1
9498	1
9705	1
9504	1
9545	1
9354	1
9464	1
9374	1
9465	1
9715	1
9359	1
9634	1
9700	1
9704	1
9662	1
9418	1
9301	1
9668	1
9533	1
6530	1
9380	1
9392	1
9390	1
9520	1
9255	1
9258	1
9254	1
9577	1
9286	1
9387	1
9315	2
9224	1
9198	1
9480	1
9567	1
9283	1
9225	1
7621	4
9564	1
5523	4
9206	1
9541	1
9223	2
9323	1
9550	1
9324	1
9517	1
9467	1
9188	1
9222	1
9448	1
9277	1
9146	1
9522	1
8183	1
9276	1
9513	1
8790	3
9092	1
9127	1
9085	1
9166	1
9184	1
7093	2
9134	1
8726	1
9084	1
9419	1
8653	1
9337	1
9395	1
8900	2
9069	2
9014	1
9179	2
9147	1
9398	1
9058	1
9371	1
9342	1
9054	1
9034	1
9350	1
9045	1
8980	2
9373	1
9356	1
9044	1
9064	1
8760	2
9010	2
9000	2
8923	1
9180	1
8944	1
8692	1
8975	1
8947	1
8928	1
9055	1
8617	1
8647	2
9114	1
9246	1
8946	2
8495	1
8979	2
8920	1
8921	2
9150	2
6364	4
9135	1
9148	1
8897	1
8841	1
9154	1
8854	2
8986	1
8891	2
8785	1
8863	1
9111	1
8963	1
9129	1
9112	1
9105	1
9070	1
8823	1
8867	1
9072	1
8757	1
8690	1
8728	2
8706	1
8725	1
9042	1
8791	1
8209	2
8812	1
8638	1
8892	1
8797	2
8836	1
8976	1
8805	1
8988	1
8934	1
8691	1
4668	1
8409	1
8953	1
8910	1
8737	1
8667	1
8068	1
8922	1
8625	1
8546	1
8588	1
8669	2
8676	1
8708	1
8707	1
8525	1
8472	1
8853	1
8439	1
8527	2
8537	1
8414	1
8535	1
8484	1
8450	1
8592	1
8813	1
8441	1
8810	1
8487	1
8758	1
8788	1
8428	4
8781	1
8775	1
8580	1
8421	1
8731	1
8747	1
8765	1
8411	1
8745	1
8584	2
8538	1
8418	2
7699	2
8256	3
8664	1
8694	1
8705	1
8671	1
8683	1
8435	1
8656	1
6663	1
8553	2
8463	1
8614	1
8277	4
7931	2
7836	4
8303	1
8216	2
8550	1
8437	1
8112	1
8446	1
8492	1
8111	3
8479	1
8488	1
7886	1
4676	2
8211	1
8202	2
7147	1
8146	1
8093	2
8400	1
7944	3
7731	2
8055	1
8230	1
8148	1
8105	1
8012	2
8121	1
7848	1
7810	2
7755	1
7943	3
7200	1
7883	1
8253	5
6189	2
8296	1
7822	3
7707	2
7922	2
6627	4
7856	3
6731	3
7730	3
7576	2
8090	1
5954	2
8283	2
8167	1
8188	1
7673	2
8032	2
8289	2
8103	1
6767	1
8266	1
7423	1
7805	1
6419	2
8174	1
8252	3
7897	2
7884	1
7174	1
8215	2
8033	2
7890	1
7913	1
8178	1
7410	3
5292	1
8280	1
7872	1
8129	1
5359	1
8241	1
7870	1
5983	2
8279	1
7698	2
6180	2
7859	2
7444	2
7604	2
7823	1
7670	2
7598	2
7847	5
7896	1
7985	2
8184	1
6911	2
7567	3
8114	1
8137	1
8169	1
4897	3
7800	1
6333	3
7814	2
7792	2
7876	2
7816	1
7500	2
7776	1
5101	5
7826	1
7763	1
7784	1
7789	1
7984	1
7744	1
7628	1
8030	1
7683	1
7678	2
7613	1
7769	1
7139	1
7607	2
3851	1
7639	1
7734	1
7508	1
7815	3
7407	3
6667	3
7696	1
7588	1
7511	3
7523	2
5727	1
7571	1
5843	2
7554	2
7806	1
7479	1
7515	2
7768	1
7470	1
7801	1
7453	2
7832	2
7804	1
7486	2
7537	1
7817	1
7503	1
7476	1
7509	2
5589	2
7525	1
7754	1
7667	1
7477	1
7488	2
7446	2
7485	2
7359	1
7187	1
6923	3
7323	2
7404	3
7341	2
6717	2
7349	1
7685	1
7332	3
7666	1
7314	1
6929	2
7411	2
7297	1
6685	2
7658	1
7312	4
7291	1
7243	1
6804	3
5666	3
7339	2
7242	3
7343	1
7222	2
7204	3
7155	2
7240	1
7182	1
7150	1
7153	1
5733	1
7441	1
7085	1
7266	1
7135	1
7102	2
7076	2
7106	2
7292	1
7070	1
7412	1
7328	1
7037	2
7137	1
7405	1
7072	3
7095	2
7248	2
7060	1
7051	1
7034	3
7231	1
6798	2
6525	2
7307	1
6968	1
227	2
6983	1
7209	1
7152	1
6896	1
7042	1
6920	1
6298	2
6725	1
6690	3
6994	2
5607	4
7079	1
7290	1
7045	1
6869	1
4875	1
6918	1
6241	2
7057	1
6704	1
6928	1
6796	2
6623	1
7175	1
6871	1
6783	2
6933	1
6827	2
6823	2
6854	1
6955	2
5761	3
6698	1
7130	1
6560	3
7140	1
6340	2
6870	1
6775	2
6550	1
6963	1
6730	2
7086	1
7059	1
6267	3
6786	2
7033	1
6656	3
6847	1
6675	2
6593	1
6292	1
6995	1
6890	1
6655	2
6641	1
7004	1
6976	1
6799	1
6709	2
6738	1
6233	1
6625	1
6234	2
6964	1
7007	1
6643	2
6691	1
276	4
6729	1
6769	1
6384	1
6588	1
6781	1
6945	1
6645	2
6719	1
6621	1
6521	2
6246	2
6583	1
6646	1
6183	2
6245	2
6875	1
6580	1
6885	1
6700	2
6208	2
6542	2
6746	2
6778	1
6805	1
6430	1
6578	3
6820	1
5684	2
6557	1
6813	1
6176	1
6547	1
6787	1
6756	2
6752	1
6758	1
5479	1
6535	1
6571	1
6508	1
6636	1
6382	1
6733	1
6321	1
6561	2
6712	1
6128	2
6341	2
6468	1
6480	2
5460	1
5990	1
5921	1
6720	1
6367	2
6574	1
5994	3
6432	1
6696	1
5982	3
6322	1
6371	2
6255	1
6396	2
6637	1
6544	3
5981	2
6517	1
6293	1
6647	1
6285	2
6606	2
6609	1
6004	4
6327	2
6615	1
6617	2
6512	1
6299	1
6376	1
6533	3
6366	1
6268	1
6472	2
6288	2
6488	2
6149	1
6250	2
6269	1
6220	3
5879	2
6011	1
6251	1
5971	2
6350	1
6167	1
6138	2
6497	1
5852	1
6105	1
6332	2
6445	1
6057	1
3244	5
6338	2
5689	5
6096	1
6121	2
6379	1
5764	1
6097	2
6100	1
6418	1
6427	2
6223	2
6087	2
6101	3
6381	1
5755	1
6359	1
5696	1
6106	1
5769	1
6387	1
6034	2
6072	1
6000	2
6129	2
6353	1
6084	2
6013	2
5858	1
6331	1
4973	2
6206	2
5969	1
6314	2
6038	3
6017	2
6311	1
5941	2
5521	1
6005	1
5713	2
4385	3
5899	3
5646	2
5485	1
6270	1
5915	2
6003	2
5598	1
5998	2
6261	1
6221	1
5682	1
6211	1
5922	2
5702	1
6117	1
5912	1
5875	1
5911	3
5890	2
5675	2
6009	1
5861	1
6035	1
6033	1
6187	1
5355	3
6157	1
6148	3
5929	1
5805	2
6190	1
6184	1
5847	2
5537	2
6164	1
5800	2
5839	2
5257	2
6052	2
4632	1
5760	1
6124	1
6008	1
5889	2
5347	2
5703	1
6122	1
5779	2
5802	2
5742	2
5734	3
5757	1
5768	1
5835	1
6015	1
5834	2
6102	1
5431	3
5842	1
5811	1
6048	1
5813	2
5782	1
6071	2
5287	1
5704	1
5790	1
5762	1
5856	2
5653	4
5709	2
5860	2
5669	2
5784	2
5796	3
5970	1
5650	1
5625	3
5630	1
5017	1
5923	1
5965	1
5947	1
5569	1
5518	2
3829	3
5688	2
5383	3
5825	1
5473	1
5594	1
5909	1
5896	1
5886	1
5791	2
5900	1
5644	1
5574	3
4708	2
5499	2
5535	1
5865	1
5823	1
5511	2
5457	2
5795	1
5514	2
5543	1
5361	3
5530	1
5443	1
5449	1
5817	1
5814	1
5794	2
5423	1
5656	1
5325	1
5758	2
5695	1
5736	1
5217	1
5308	2
5720	1
5367	3
3988	2
5507	1
5356	2
5351	1
5399	1
5310	3
5365	2
5680	1
5632	1
5236	2
5622	1
5565	1
5088	1
5167	4
5199	2
4843	2
5450	2
5224	1
5077	1
5542	1
5161	1
5483	2
5064	2
5216	1
5446	1
5492	1
5129	1
5118	3
5470	2
5209	1
5132	1
5179	1
5448	2
5068	1
5352	1
5415	1
5133	1
5201	1
5090	3
5062	1
5015	1
4946	2
5250	1
5363	2
4999	1
5322	1
5358	1
5333	1
5329	1
5286	2
5321	1
4951	1
5005	1
4984	1
5234	1
4702	2
5281	1
5268	1
5290	1
4733	1
4926	2
4824	3
4892	1
5232	1
4919	1
4889	1
5114	1
5168	1
5139	1
4697	2
4751	3
5142	1
4903	2
5141	1
4354	3
5130	1
4881	2
4732	1
5012	2
4796	4
4637	1
4746	2
5004	1
5083	1
4756	3
5060	1
4690	1
5008	1
4658	2
4713	1
5007	1
4956	2
4684	2
4829	1
4729	1
4966	1
4703	1
4624	3
4441	12
4929	1
4774	1
4822	1
4799	1
4605	2
4722	1
4719	1
4451	7
3898	4
4683	1
4663	1
4292	2
4340	3
4060	2
4443	4
483	3
4357	2
4008	1
420	5
4432	5
4091	2
3513	1
4039	4
3864	2
3933	2
3738	2
4011	3
3971	1
3932	1
3508	1
3859	1
238	1
3736	2
234	2
836	2
230	2
965	3
314	5
166	3
200	2
1239	8
466	7
218	1
728	5
356	2
493	1
874	2
418	2
339	1
554	3
675	2
464	3
255	3
1724	2
210	2
319	4
208	1
394	3
1224	6
621	2
618	4
320	1
359	1
663	2
413	2
374	3
647	2
478	1
237	1
659	1
570	5
923	1
171	1
758	3
246	2
793	3
211	1
614	2
216	1
597	1
172	1
295	1
400	1
444	2
247	1
524	1
469	1
556	1
417	3
563	1
169	1
449	1
219	1
401	1
86	1
160	1
317	1
215	1
242	1
175	2
119	1
