size	Count
2755	1
2773	1
2760	1
2621	1
1953	1
2694	1
2035	1
2698	2
1968	1
2311	1
2663	1
2744	1
2577	2
2543	1
2653	1
2483	1
1763	1
2438	1
2675	1
1749	1
2188	2
2748	1
2733	1
2492	1
2319	2
2358	3
2571	1
2429	1
2379	1
1867	2
2701	2
1936	1
2497	2
2419	1
2700	1
2430	1
2356	4
2635	1
2080	1
1562	1
1535	1
1427	2
1451	4
1746	6
1733	1
2118	1
1736	3
1076	3
1988	1
117	1
1743	2
1837	1
1612	1
1795	2
1771	1
2222	2
1904	1
1762	1
1887	1
2461	1
1697	1
2231	1
2408	1
2530	2
2569	1
2671	1
2638	1
2570	1
2622	1
2605	2
1825	1
2610	1
2452	1
2463	1
2572	1
2524	2
2576	1
2436	1
2548	2
1885	1
1506	2
2526	1
2246	1
2368	2
2405	1
2489	1
173	2
2427	1
2410	1
2194	1
2384	2
2221	1
2103	1
2201	1
2004	2
2377	1
2357	1
2032	1
2354	1
1902	1
2371	1
2128	2
2051	1
2347	1
1955	1
2383	2
1884	1
2055	1
1540	1
2114	1
2223	1
2001	1
2332	1
2046	1
2243	1
1849	1
2173	1
2125	1
2137	1
1723	1
2146	1
1996	1
2133	1
1511	1
2016	1
2104	1
2034	2
1709	1
1664	2
2050	1
2059	1
2041	1
1906	1
1531	3
1881	1
1680	2
1699	2
1689	2
1406	1
1913	1
1661	1
1858	1
1801	1
1694	2
1666	1
133	1
1909	1
1754	1
1602	2
1674	2
1631	2
1436	2
1750	1
1807	1
1761	1
1671	1
1471	1
1655	1
1579	1
1679	1
1404	1
1529	2
1501	1
1415	2
1566	1
1575	1
1551	1
1556	1
1502	1
1518	1
1382	1
1497	1
1485	1
988	2
1440	1
1323	1
1333	1
978	2
126	1
131	1
139	1
127	1
